Date;ADOBE_INC_USD;AIR_LIQUIDE_SA;ALIBABA_GROUP_HOLDING_LTD_REPR__8SH;ALLIANZ_SE;AMAZON_COM_INC_USD;AMUNDI_IS_GOVT_BOND_LOWEST_RATED;ANHEUSER BUSH_INBEV;ARCELORMITTAL_SA;ATOS_SE;AXA_SA;BERKSHIRE_HATHAWAY_INCB _USD;BLACKROCK_GF_SUSTAINABLE_ENERGY;BROWN_ADVISORY US_SUSTAINABLE_GROWTH_FD;CADEUR_Curncy;CANDRIAM_SRI_BOND_GLOBAL_HIGH_YIELD;CANDRIAM_SRI_EQUITY_EMERGING_MARKETS;CHFEUR_Curncy;COMGEST_GROWTH_EUROPE;DKKEUR_Curncy;ENBW_ENERGIE_BADEN _3_625%_2014 76_02APR;ENEL_S_P_A_;ENGIE_SA;EUR_Curncy;FFG_SICAV_GLOBAL_FLEXIBLE SUSTAINABLE;FLOSSBACH_VS MULTIPLE_OPPORT__II__D_SHS;GAM_MULTIBOND LOCAL_EMERGING_BOND;GBPEUR_Curncy;GLENCORE_FUNDING_LLC_3%_2017 22_27APR;GROUPE_BRUXELLES_LAMBERT_SA;ING_ARIA_CORPORATE_+_R_CAP;ING_ARIA_SUSTAINABLE_BONDS_R;ING_ARIA EURO_SHORT_DUR_RET_BD_R_CAP;INVESCO_FS_ASIAN_EQUITY_FUND;INVESCO_PHYSICAL_GOLD_USD;ISHARES_II__GLOBAL_WATER_UCITS_EUR;ISHARES_PLCCORE_S&P_500_UCITS_ETFUSD;ISHARES_V S&P_500_FINANCIALS_SECTOR;IVO_FUNDS_FIXED_INCOME;JPMORGAN_CHINA_A SHARE_OPPORTUNITIES;JPMORGAN_EMERGING_MARKETS_SUSTAINABLE;JPMORGAN_JAPAN_EQUITY_EUR;JUST_EAT_TAKEAWAY_COM_N_V;KBC_GROUP_SA NV;LVMH_MOET_HENNESSY_LOUIS_VUITTON_SE;LYXOR_IF_EURO_6M;MAINFIRST_SIC_TOP_EUROPEAN_IDEAS;MCDONALD'S_CORP_USD;MEDTRONIC_PLC_USD;MERCK_&_CO_INC_USD;MICHELIN_SA_ORD;MICROSOFT_CORP_USD;MULTI_ULS_LYXOR_EURO_STOXX_BANKS;NOKEUR_Curncy;NORDEA_1_EMERGING_MARKET_BOND;PEPSICO_INC_USD;PICTET_DIGITAL;PIMCO_FGIS_EMERGING_MARKETS_BONDS_ESG;POLAR_CF_PLC_GLOBAL_TECHNOLOGY_FUND;PRINCIPAL_GIF PREFERRED_SECURITIES;QUALCOMM_INC;ROCHE_HOLDING_LTD_CHF;ROYAL_DUTCH_SHELL_PLCA _EUR;ROYAL_PHILIPS_NV;SALESFORCE_COM_INC_USD;SEKEUR_Curncy;SOLVAY_SA;SSGA_SPDR_EUROPE S&P_US_DIVI_ARISTOUSD;THREADNEEDLE_LUXGLOBAL_EQUITY_INCOME;THREADNEEDLE_LUX PAN_EUROPEAN_SMALL;TOTALENERGIES_SE;UBAM_SICAV_POSITIVE_IMPACT_EQUITY;UBS_LUX_EQUITY_ALL_CHINA_USD;UNILEVER_PLC_EUR;USDEUR_Curncy;VEOLIA_ENVIRONNEMENT_SA;VISA_INCA _USD;WELLINGTON_MF GLOBAL_HEALTH_CARE_EQUITY
03/01/2021;500.12;167.06;232.73;238.55;3256.93;264.66;70.43;18.88;89.5;23.22;231.87;16.08;20.01;0.6432;1138.37;149.06;0.924;32.47;0.1344;100.967;8.276;12.52;1.2215;121.03;153.48;321.19;1.1185;104.026;102.15;720.32;604.33;101.61;8.82;183.45;55.99;37.2537;7.99;121.58;40.91;131.78;15.74;112.9993;57.28;626;997.8496;112.6;214.58;117.14;77.9984;125.5;222.42;70.11;0.0955;147.57;148.3;526.06;18.1;83.17;12.42;152.34;339;17.54;54.76;222.53;0.09964;106.3922;58.4;11.0755;11.9849;44.72;131.78;145.76;61.945;0.8187;24.5285;218.73;49.1465
04/01/2021;485.34;168.06;227.85;242.55;3186.63;264.2368;70.42;19.714;89.5;23.51;228.45;16.53;19.7;0.639;1143.38;151.96;0.9263;32.53;0.1344;100.827;8.457;12.805;1.2248;122.08;153.51;323.16;1.108;104.053;102.35;721.46;605.3;101.64;8.97;188.03;56.1;36.94;7.9765;121.9;41.8;133.54;15.82;114.99;57.86;625.806;997.8006;112.13;210.22;116.02;77.1975;125.5;217.69;69.74;0.0954;147.98;144.27;528.13;18.12;82.69;12.43;148.5;350.554;17.54;56.2;220.31;0.0989;106.3922;58.6594;11.055;12.0907;42.68;132.47;146.92;59.755;0.8162;24.1043;217.76;48.9314
05/01/2021;485.69;165.9565;240.4;238.85;3218.51;264.21;70.1745;19.75;89.5;24.02;227.47;16.29;19.83;0.6418;1139.49;153.4;0.9257;32.34;0.1344;100.886;8.395;12.615;1.2298;121.77;153.9;321.59;1.1081;104.062;102.35;721.16;604.57;101.65;9.03;188.69;56.1;37.0298;8.04;122.11;42.78;133.66;15.84;114.99;55.94;624.295;997.7865;112.39;211.48;116.95;77.331;125.5;217.9;69.53;0.096;147.56;144.7;527.12;18.08;83.68;12.41;152.43;352.2789;18.95;55.05;221.52;0.09942;106.3922;58.6594;11.0876;12.103;42.68;132.47;147.38;59.805;0.8131;24.1043;214.51;49.1143
06/01/2021;466.31;166.9;227.61;252.64;3138.38;263.8163;72;20.16;89.5;24.7925;230.27;16.81;19.73;0.6399;1140.01;153.61;0.9234;32.27;0.1344;100.798;8.929;13.125;1.2327;121.73;153.8;321.37;1.104;103.999;103.5476;721.22;604.04;101.68;9.06;184.75;56.1;37.25;8.4;122.23;43.05;133.38;15.52;114.99;58.98;621.25;997.8241;113.75;211;118.86;78.5515;125.5;212.25;73.54;0.0964;146.85;142.93;523.93;18;82.33;12.39;151.19;343.04;20.065;55.5117;216.15;0.09934;124.8379;60.55;11.22;12.0663;45.83;134.39;149.06;61.469;0.8113;24.1043;212.62;49.5824
07/01/2021;477.74;166.45;226.9;250.8;3162.16;263.84;71.87;20.785;80.09;24.89;232.88;17.12;20.16;0.6423;1141.05;155.55;0.9205;32.19;0.1344;100.95;8.777;13.11;1.2272;121.99;153.32;318.8;1.1056;104.033;104.645;721.68;604.03;101.7;9.18;185.455;56.1;37.81;8.5193;122.44;43.77;133.48;15.71;114.99;60.46;633;997.9092;115.06;211.98;118.7;80.1153;125.5;218.29;74.77;0.0967;146.43;142.47;524.92;17.94;84.39;12.4;155.7;335;19.77;55.05;217.98;0.09954;124.8379;60.4304;11.3412;12.1154;46.37;136.69;147.95;61.349;0.815;24.1043;213.81;50.2839
08/01/2021;485.1;166.45;236.19;249.09;3182.7;264.287;70.75;20.185;81.95;24.73;234.03;17.48;20.36;0.645;1141.38;158.48;0.9243;32.66;0.1345;100.893;8.938;13.245;1.2218;122.08;154.13;317.91;1.1094;103.946;105;721.93;604.01;101.71;9.37;180.005;56.1;38.0766;8.44;122.59;43.45;135.73;15.97;114.99;60.02;642.01;997.9368;114.25;215.87;119.71;79.1713;130.2;219.62;73.86;0.0971;146.42;144.18;531.56;17.94;85.88;12.41;156.64;345.25;19.975;55.8;222.04;0.09933;124.8379;60.2402;11.4579;12.2032;46.3;138.02;148.13;60.995;0.8185;25.9844;215.45;50.5531
09/01/2021;485.1;166.45;236.19;249.09;3182.7;264.287;70.75;20.185;81.95;24.73;234.03;17.48;20.36;0.645;1141.38;158.48;0.9243;32.66;0.1345;100.893;8.938;13.245;1.2218;122.08;154.13;317.91;1.1094;103.946;105;721.93;604.01;101.71;9.37;180.005;56.1;38.0766;8.44;122.59;43.45;135.73;15.97;114.99;60.02;642.01;997.9368;114.25;215.87;119.71;79.1713;130.2;219.62;73.86;0.0971;146.42;144.18;531.56;17.94;85.88;12.41;156.64;345.25;19.975;55.8;222.04;0.09933;124.8379;60.2402;11.4579;12.2032;46.3;138.02;148.13;60.995;0.8185;25.9844;215.45;50.5531
10/01/2021;485.1;166.45;236.19;249.09;3182.7;264.287;70.75;20.185;81.95;24.73;234.03;17.48;20.36;0.645;1141.38;158.48;0.9243;32.66;0.1345;100.893;8.938;13.245;1.2218;122.08;154.13;317.91;1.1094;103.946;105;721.93;604.01;101.71;9.37;180.005;56.1;38.0766;8.44;122.59;43.45;135.73;15.97;114.99;60.02;642.01;997.9368;114.25;215.87;119.71;79.1713;130.2;219.62;73.86;0.0971;146.42;144.18;531.56;17.94;85.88;12.41;156.64;345.25;19.975;55.8;222.04;0.09933;124.8379;60.2402;11.4579;12.2032;46.3;138.02;148.13;60.995;0.8185;25.9844;215.45;50.5531
11/01/2021;474.24;166.45;227.37;249.5;3114.21;263.6608;69.4;20.15;81.95;24.35;233.43;17.15;20.2;0.6437;1139.2;159.59;0.9243;32.58;0.1344;100.887;8.948;13.135;1.2151;121.84;153.93;314.39;1.1124;103.974;105;721.37;603.18;101.71;9.51;179.215;56.1;38.0766;8.41;122.42;43.03;135.63;15.97;114.99;59.52;633.04;997.8865;113.82;214.23;118.5;81.0497;130.2;217.49;73.37;0.0964;146.07;142.09;531.84;17.89;85.48;12.4;156.11;350.17;19.75;54.9;218.25;0.09908;124.8379;60.2402;11.4725;12.1596;45.51;137.45;148.76;60.649;0.823;25.9844;212.89;50.6746
12/01/2021;471.65;166.45;225.6;247.15;3120.83;262.44;69.12;20.35;81.95;24.32;233.03;17.16;20.14;0.6443;1137.15;160.87;0.9241;32.39;0.1344;100.87;8.803;13.505;1.2207;121.59;153.6;315.23;1.1194;104.016;102.36;719.96;601.75;101.7;9.52;178.7;58.25;38.0766;8.63;122.25;44.12;136.21;15.92;123.5;61.66;631.12;997.8627;115.15;211.6;117.29;79.2285;130.2;214.93;74.025;0.097;145.22;141.43;531.12;17.78;85.7;12.39;154.45;353.375;20.29;54.25;215.52;0.09934;124.8379;60.5597;11.4941;12.1777;45.62;137.22;149.71;58.12;0.8191;25.9844;208.86;50.451
13/01/2021;472.05;164.9966;235.3;244.9;3165.89;263.55;69.1;19.918;81.95;24.35;234.51;17.26;20.13;0.6478;1137.5;161.07;0.9266;32.49;0.1344;100.839;8.925;13.755;1.2157;121.57;153.24;317;1.1219;104.054;103.15;720.78;603.27;101.7;9.59;179.97;58.25;37.9015;8.5418;122.52;43.75;137.09;16.03;119.5;61.04;624.62;997.842;115.09;212.09;118.72;78.5133;130.2;216.34;73.58;0.0971;145.09;142.59;532.04;17.82;86.09;12.4;157.42;347.04;20.3;53.8;218.18;0.09853;124.8379;60.5203;11.5042;12.2193;44.94;137.58;149.45;60.3;0.8225;26.4472;209.35;50.5478
14/01/2021;463.27;163.32;242.98;246.85;3127.47;263.45;69.62;20.245;81.95;24.37;235.02;17.19;19.95;0.6508;1137.93;160.92;0.9264;32.71;0.1344;100.852;8.833;13.845;1.2155;121.84;153.54;317.76;1.1262;104.031;103.15;721.24;603.77;101.72;9.64;178.91;58.25;37.9972;8.6194;122.65;42.99;137.41;16.1;113.55;61.56;621.36;997.8841;115.78;208.5;117.77;78.3512;132.925;213.02;73.53;0.0972;145.5;141.76;538.62;17.83;86.01;12.41;160.85;349.8;20.67;54.4;215.6;0.09902;124.8379;61.0305;11.5687;12.2697;46.09;138.17;150.14;60.3808;0.8226;26.4472;201.86;50.769
15/01/2021;458.08;163.32;243.46;241;3104.25;263.3025;69.38;19.708;81.95;24.37;233.49;16.94;19.92;0.6501;1137.59;161.37;0.9291;32.5;0.1344;100.781;8.859;13.615;1.2082;121.45;153.49;316.73;1.1245;104.006;99.04;720.86;603.52;101.71;9.62;177.26;58.25;37.5163;8.43;122.82;42.97;137.24;15.99;113.55;60.2;600.04;997.8465;114.27;209.91;116.81;79.505;129.75;212.65;72.22;0.0966;145.27;141.39;535.75;17.83;85.07;12.42;157.09;351.51;20.18;54.63;213.14;0.09855;124.8379;37.66;11.494;12.1524;45.195;136.53;150.79;59.26;0.8281;26.4472;201.59;50.6595
16/01/2021;458.08;163.32;243.46;241;3104.25;263.3025;69.38;19.708;81.95;24.37;233.49;16.94;19.92;0.6501;1137.59;161.37;0.9291;32.5;0.1344;100.781;8.859;13.615;1.2082;121.45;153.49;316.73;1.1245;104.006;99.04;720.86;603.52;101.71;9.62;177.26;58.25;37.5163;8.43;122.82;42.97;137.24;15.99;113.55;60.2;600.04;997.8465;114.27;209.91;116.81;79.505;129.75;212.65;72.22;0.0966;145.27;141.39;535.75;17.83;85.07;12.42;157.09;351.51;20.18;54.63;213.14;0.09855;124.8379;37.66;11.494;12.1524;45.195;136.53;150.79;59.26;0.8281;26.4472;201.59;50.6595
17/01/2021;458.08;163.32;243.46;241;3104.25;263.3025;69.38;19.708;81.95;24.37;233.49;16.94;19.92;0.6501;1137.59;161.37;0.9291;32.5;0.1344;100.781;8.859;13.615;1.2082;121.45;153.49;316.73;1.1245;104.006;99.04;720.86;603.52;101.71;9.62;177.26;58.25;37.5163;8.43;122.82;42.97;137.24;15.99;113.55;60.2;600.04;997.8465;114.27;209.91;116.81;79.505;129.75;212.65;72.22;0.0966;145.27;141.39;535.75;17.83;85.07;12.42;157.09;351.51;20.18;54.63;213.14;0.09855;124.8379;37.66;11.494;12.1524;45.195;136.53;150.79;59.26;0.8281;26.4472;201.59;50.6595
18/01/2021;458.08;163.32;243.46;241;3104.25;262.9627;69.38;20.14;81.95;24.37;233.49;16.84;19.92;0.649;1137.59;162.23;0.9295;32.56;0.1344;100.772;8.585;13.48;1.2077;121.62;153.28;316.77;1.125;104.006;99.04;720.2;602.9;101.7;9.61;178.1;58.25;37.5163;8.43;122.88;43.46;137.36;16.1;113.55;60.7;600.04;997.7721;115.56;209.91;116.81;79.505;129.75;212.65;72.86;0.0963;145.27;141.39;535.75;17.83;85.07;12.43;157.09;351.51;20.18;54.63;213.14;0.09862;124.8379;37.66;11.4661;12.2361;45.195;136.98;151.83;59.26;0.828;26.4472;201.59;50.6595
19/01/2021;456.5;163;251.65;241.04;3120.76;263.3739;68.02;19.204;81.95;23.7545;234.55;17.04;20.13;0.6475;1137.62;163.62;0.9278;32.56;0.1344;100.702;8.574;13.58;1.2129;121.65;153.52;317.32;1.1238;104.023;99.04;720.4;602.98;101.69;9.74;178.41;58.5;37.45;8.53;122.93;42.79;138.89;15.98;113.55;59.46;598.57;997.7487;116.01;209.09;118.31;79.3238;129.85;216.44;71.7;0.0965;145.27;142.06;538.06;17.85;86.25;12.44;163.77;356.29;20.3;54.842;216.76;0.09875;124.8379;60.2;11.5381;12.2715;44.51;137.48;153.02;59.4;0.8245;27.1366;201.66;51.0857
20/01/2021;469.73;160;265.49;240.04;3263.38;263.1448;68.32;19.242;81.1126;23.76;234.76;17.18;20.47;0.6539;1138.86;165.46;0.9284;32.85;0.1344;100.699;8.578;13.445;1.2106;122.75;154.28;318.61;1.128;103.962;99.92;721.08;603.04;101.7;9.89;180.68;58.5;37.45;8.4493;123.13;43.58;140.2;15.92;113.55;60;616.66;997.8087;117.43;213.63;119.29;78.6278;129.85;224.34;71.99;0.0973;145.39;141.33;550.17;17.86;87.9;12.44;164.6;358.92;20.175;54.75;223.44;0.09898;124.8379;60.4397;11.6254;12.393;45.67;138.14;156.91;60.58;0.8261;27.1366;206.01;51.5125
21/01/2021;472.02;160;260;240.45;3306.99;262.08;68;19.03;80.75;23.72;234.16;17.27;20.37;0.6503;1139.79;167.35;0.9285;32.8;0.1344;100.641;8.459;13.315;1.2164;122.45;155.72;318.55;1.129;104.015;103.75;720.74;601.84;101.72;9.99;180.55;58.5;37.45;8.42;122.92;44.26;140.6;16.02;113.55;59.82;620;997.8013;117.86;213.53;117.91;77.4072;129.85;224.97;71.43;0.0978;145.58;139.61;552.74;17.88;88.84;12.44;164.75;359.17;19.52;55.2;222.17;0.09939;124.8379;60.4002;11.5823;12.4579;44.8;139.05;156.83;60.2;0.8218;26.9968;205.14;51.2924
22/01/2021;472.44;160;258.62;235.64;3292.23;261.723;66.97;18.642;77.4;23.2;232.92;17.28;20.26;0.6452;1138.27;166.14;0.9278;32.67;0.1344;100.635;8.345;13.115;1.2171;121.83;155.4;315.46;1.1247;104.038;103.13;720.94;602.14;101.72;9.79;179.7;58.5;37.45;8.28;122.72;44.66;138.65;16.04;113.55;59.3;629;997.8021;116.78;213.38;116.58;77.2165;129.85;225.95;70.13;0.0967;145.42;138.59;553.45;17.9;88.51;12.44;162.42;360;19.35;55.55;225.77;0.09902;124.8379;59.6298;11.4445;12.3911;44.32;138.25;158.74;60.5;0.8215;26.9968;202.02;51.5228
23/01/2021;472.44;160;258.62;235.64;3292.23;261.723;66.97;18.642;77.4;23.2;232.92;17.28;20.26;0.6452;1138.27;166.14;0.9278;32.67;0.1344;100.635;8.345;13.115;1.2171;121.83;155.4;315.46;1.1247;104.038;103.13;720.94;602.14;101.72;9.79;179.7;58.5;37.45;8.28;122.72;44.66;138.65;16.04;113.55;59.3;629;997.8021;116.78;213.38;116.58;77.2165;129.85;225.95;70.13;0.0967;145.42;138.59;553.45;17.9;88.51;12.44;162.42;360;19.35;55.55;225.77;0.09902;124.8379;59.6298;11.4445;12.3911;44.32;138.25;158.74;60.5;0.8215;26.9968;202.02;51.5228
24/01/2021;472.44;160;258.62;235.64;3292.23;261.723;66.97;18.642;77.4;23.2;232.92;17.28;20.26;0.6452;1138.27;166.14;0.9278;32.67;0.1344;100.635;8.345;13.115;1.2171;121.83;155.4;315.46;1.1247;104.038;103.13;720.94;602.14;101.72;9.79;179.7;58.5;37.45;8.28;122.72;44.66;138.65;16.04;113.55;59.3;629;997.8021;116.78;213.38;116.58;77.2165;129.85;225.95;70.13;0.0967;145.42;138.59;553.45;17.9;88.51;12.44;162.42;360;19.35;55.55;225.77;0.09902;124.8379;59.6298;11.4445;12.3911;44.32;138.25;158.74;60.5;0.8215;26.9968;202.02;51.5228
25/01/2021;473.44;160;261.38;240.7625;3294;262.825;64.155;18.12;75.95;22.68;233.01;17.28;20.18;0.6463;1137.77;167.2;0.9273;32.5;0.1344;100.614;8.335;12.975;1.2139;122.56;154.97;313.99;1.1266;103.994;99;721.45;603.3;101.72;9.96;179.385;58.5;37.45;8.21;122.94;45.23;140.31;16.16;116.2;56.92;617;997.8003;114.73;213.34;116.9;77.3786;129.85;229.53;67.36;0.0965;145.77;140.18;559.79;17.93;88.92;12.45;164.4;364.8;18.88;56.298;225.92;0.09948;124.8379;61.0069;11.4679;12.279;42.36;137.22;162.49;61.64;0.8236;26.0953;200.98;51.8526
26/01/2021;476.28;160;265.92;234.75;3326.13;262.85;65.18;18.35;75.95;22.79;231.57;17.12;20.07;0.6478;1136.91;164.84;0.9273;32.6;0.1344;100.602;8.4;13.005;1.216;122.32;155.54;315.48;1.1296;103.965;99;720.82;602.83;101.7;9.81;179.53;58.5;38.57;8.25;122.96;44.17;138.42;15.95;116.2;58.86;626;997.7741;115.15;215.38;116.75;76.5205;129.85;232.33;68.95;0.0962;145.96;141.8;554.74;17.95;88.07;12.45;162.55;363.74;19.15;57.848;226.26;0.09908;124.8379;60.2702;11.4121;12.3058;44.33;137.59;159.77;61.1275;0.8224;26.0953;202.01;51.131
27/01/2021;460;160;260.25;231;3232.58;262.9;65.99;17.622;74.71;22.79;227.36;16.41;19.36;0.6448;1134.33;163.26;0.9291;32.22;0.1345;100.719;8.241;12.63;1.2111;121.59;155.53;313.67;1.1301;103.986;97.24;720.57;602.95;101.69;9.8;178.98;56.85;37.9;7.98;122.67;44.01;137.18;16.08;116.2;57.16;611.36;997.7332;112.93;207;111.5;73.4882;130.2;232.9;66.89;0.0954;145.77;138.04;544.5;17.91;86.18;12.44;153.67;362.38;18.92;56.1;224.78;0.09873;124.8379;59.7701;11.2717;12.2099;43.62;134.57;157.89;60.75;0.8256;25.4927;194.97;49.4825
28/01/2021;465.67;160;260.76;234;3237.62;262.875;65.24;18.48;77.2844;22.79;230.95;16.59;19.82;0.643;1135.13;158.79;0.9282;32.27;0.1345;100.634;8.401;12.96;1.2122;121.53;153.89;313.9;1.1318;104.019;97.24;719.7;602.54;101.64;9.57;179.64;56.85;37.9;8.2;122.53;42.75;136.01;15.61;116.2;58.38;624.2;997.6196;113.42;206.82;114.77;74.2987;133.5;238.93;68.13;0.0959;145.53;139.19;543.51;17.91;86.17;12.42;155.55;355.85;18.8;55.62;226.5;0.09895;124.8379;60.2;11.248;12.2324;43.12;135.04;154.97;60.0125;0.825;25.4927;198.22;49.7641
29/01/2021;458.77;160;253.83;227.25;3206.2;262.55;67.12;18.042;77.2844;22.79;227.87;16.47;19.58;0.6449;1139.96;158.07;0.9254;31.59;0.1344;100.626;8.191;12.9;1.2136;119.76;154.1;315.63;1.1287;104.015;96.43;719.72;601.98;101.65;9.44;179.905;56.85;37.2336;8;122.47;42.86;134.74;15.28;116.2;57.72;604.7;997.6647;112.74;207.84;111.33;73.4882;133.5;231.96;66.58;0.0963;145.72;136.57;537.38;17.93;84.94;12.42;156.28;340.91;18.39;55.238;225.56;0.0985;112.54;58.85;11.0543;12.1476;42.87;133.42;154.04;57.22;0.8239;25.8205;193.25;49.6944
30/01/2021;458.77;160;253.83;227.25;3206.2;262.55;67.12;18.042;77.2844;22.79;227.87;16.47;19.58;0.6449;1139.96;158.07;0.9254;31.59;0.1344;100.626;8.191;12.9;1.2136;119.76;154.1;315.63;1.1287;104.015;96.43;719.72;601.98;101.65;9.44;179.905;56.85;37.2336;8;122.47;42.86;134.74;15.28;116.2;57.72;604.7;997.6647;112.74;207.84;111.33;73.4882;133.5;231.96;66.58;0.0963;145.72;136.57;537.38;17.93;84.94;12.42;156.28;340.91;18.39;55.238;225.56;0.0985;112.54;58.85;11.0543;12.1476;42.87;133.42;154.04;57.22;0.8239;25.8205;193.25;49.6944
31/01/2021;458.77;160;253.83;227.25;3206.2;262.55;67.12;18.042;77.2844;22.79;227.87;16.47;19.58;0.6449;1139.96;158.07;0.9254;31.59;0.1344;100.626;8.191;12.9;1.2136;119.76;154.1;315.63;1.1287;104.015;96.43;719.72;601.98;101.65;9.44;179.905;56.85;37.2336;8;122.47;42.86;134.74;15.28;116.2;57.72;604.7;997.6647;112.74;207.84;111.33;73.4882;133.5;231.96;66.58;0.0963;145.72;136.57;537.38;17.93;84.94;12.42;156.28;340.91;18.39;55.238;225.56;0.0985;112.54;58.85;11.0543;12.1476;42.87;133.42;154.04;57.22;0.8239;25.8205;193.25;49.6944
01/02/2021;470;160;264.69;230.5;3342.88;262.575;62.88;18.402;77.2844;22.79;229.32;16.52;20.03;0.645;1136.99;161.18;0.9242;32.16;0.1345;100.548;8.221;12.925;1.206;121.42;152.24;315.14;1.1329;103.946;101.82;720.2;602.09;101.66;9.67;180.3;56.85;37.2434;8.01;122.68;43.21;136.87;15.59;116.2;57.9;616.84;997.6443;114.35;207.93;111.18;73.7648;133.51;239.65;67.08;0.0963;145.84;136.98;542;17.95;86.72;12.43;161.58;347.57;18;57.09;228.46;0.09839;112.54;58.85;11.26;12.3358;42.99;135.68;156.79;59;0.8291;26.1772;198.36;50.1619
02/02/2021;484.93;160;254.5;234;3380;261.9021;65.4125;18.218;80.76;22.74;232.24;16.79;20.33;0.6496;1138.65;165.7;0.9252;32.65;0.1344;100.533;8.2;13.02;1.2044;121.99;154.26;316.73;1.1348;103.945;103.435;720.35;601.48;101.68;9.94;177.91;56.85;38.4;8.35;122.76;44.12;139.43;15.73;116.2;59.92;635;997.6656;117.44;209.76;113.95;74.1557;135.38;239.51;69.389;0.0965;146.01;138.38;553.86;17.98;87.84;12.44;164.78;347.49;18.15;56.09;234.2;0.09888;112.54;59.7;11.4215;12.5626;43.6;138.18;159.1;59.63;0.8303;26.2158;202.61;50.4893
03/02/2021;481.92;160;263.43;232.5;3312.53;262.3;64.76;18.048;79.7743;22.65;232.68;16.87;20.25;0.6499;1140.24;167.81;0.9242;32.62;0.1344;100.51;8.552;13.3;1.2036;122.07;155.38;316.57;1.1337;103.926;101.455;720.59;601.03;101.72;10.08;177.785;56.85;38.02;8.2241;122.98;44.08;139.95;15.88;116.2;59.14;636.92;997.7823;118.19;208.71;112.63;73.7266;140;243;70.18;0.0968;145.99;138.02;561.64;17.97;87.96;12.45;162.3;345.09;18.45;55.886;234.82;0.09887;112.54;59.0004;11.4295;12.6226;41.75;138.52;161.42;58.7625;0.8309;26.2158;201.36;50.4275
04/02/2021;489.38;162.85;266.96;232.04;3331;262.3578;65.275;18.334;79.2;22.65;235.77;16.77;20.44;0.6517;1140.95;167.09;0.9244;32.95;0.1345;100.499;8.556;13.29;1.1964;121.85;156;314.77;1.1428;103.922;100.99;720.51;600.88;101.74;10.07;173.26;56.85;38.4506;8.46;123.17;43.97;139.12;15.61;116.2;60.08;631.9;997.7603;119.16;211.03;117;72.4966;140;242.01;72;0.0968;146.07;139.68;562.6;17.99;88.29;12.46;147.97;349;17.9;56.25;237.98;0.09876;112.54;59.5902;11.4931;12.6902;40.63;139.06;160.69;56.435;0.836;26.5967;209.25;50.6409
05/02/2021;492.12;162.85;265.67;235.75;3352.15;262.05;66.2;18.596;79.2;23;235.16;16.83;20.59;0.6507;1141.93;168.06;0.9232;32.97;0.1345;100.578;8.447;13.355;1.2046;122.15;155.82;317.15;1.1401;103.925;100.99;720.73;600.71;101.78;10.1;175.34;56.85;38.4506;8.5143;123.51;44.18;140.27;15.64;116.2;60.96;637.91;997.848;118.79;212.58;118.4;72.2773;142.4141;242.2;73.16;0.0973;146.63;140.96;567.08;18.04;88.82;12.47;145.84;344.3;18.43;56.4;238.89;0.09913;112.54;60.68;11.4795;12.7588;42.57;138.97;161.32;55.1425;0.83;26.5967;208.77;51.1428
06/02/2021;492.12;162.85;265.67;235.75;3352.15;262.05;66.2;18.596;79.2;23;235.16;16.83;20.59;0.6507;1141.93;168.06;0.9232;32.97;0.1345;100.578;8.447;13.355;1.2046;122.15;155.82;317.15;1.1401;103.925;100.99;720.73;600.71;101.78;10.1;175.34;56.85;38.4506;8.5143;123.51;44.18;140.27;15.64;116.2;60.96;637.91;997.848;118.79;212.58;118.4;72.2773;142.4141;242.2;73.16;0.0973;146.63;140.96;567.08;18.04;88.82;12.47;145.84;344.3;18.43;56.4;238.89;0.09913;112.54;60.68;11.4795;12.7588;42.57;138.97;161.32;55.1425;0.83;26.5967;208.77;51.1428
07/02/2021;492.12;162.85;265.67;235.75;3352.15;262.05;66.2;18.596;79.2;23;235.16;16.83;20.59;0.6507;1141.93;168.06;0.9232;32.97;0.1345;100.578;8.447;13.355;1.2046;122.15;155.82;317.15;1.1401;103.925;100.99;720.73;600.71;101.78;10.1;175.34;56.85;38.4506;8.5143;123.51;44.18;140.27;15.64;116.2;60.96;637.91;997.848;118.79;212.58;118.4;72.2773;142.4141;242.2;73.16;0.0973;146.63;140.96;567.08;18.04;88.82;12.47;145.84;344.3;18.43;56.4;238.89;0.09913;112.54;60.68;11.4795;12.7588;42.57;138.97;161.32;55.1425;0.83;26.5967;208.77;51.1428
08/02/2021;493.76;163.85;262.59;230.39;3322.94;262.2947;64.83;19.142;79.2;23;237.42;17;20.69;0.6514;1141.93;169.25;0.9232;33.11;0.1345;100.509;8.5;13.305;1.205;122.88;156.02;317.25;1.1404;103.865;100.99;720.72;600.66;101.78;10.12;177.7;58;38.9345;8.57;123.68;44.97;141.01;15.75;116.2;60.48;636;997.4901;119.15;211.58;118.07;71.5526;142.4141;242.47;74.26;0.0976;146.47;140.4;572.34;18;89.31;12.49;147.38;349.96;18.84;57.54;238.93;0.09893;112.54;60.68;11.5342;12.8044;43.87;139.68;162.49;55.27;0.8298;26.534;206.89;51.6703
